[2025-04-04 20:44:07] ID: 1, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.238, Ports: [1 753 367], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1175, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.206, Ports: [2213], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1176, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.242, Ports: [93 413 583 301 318 700 0], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:08] ID: 1177, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.72, Ports: [2996], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1178, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.182, Ports: [9014], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:08] ID: 1179, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.229, Ports: [70 199 350 179 311 0 0], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1180, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.139, Ports: [1 965 701 646 862 430 0], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1181, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.69, Ports: [4 399 601], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1182, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.93, Ports: [71 922 805], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:08] ID: 1183, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.90, Ports: [9 87 496 987 137 190 0], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1184, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.107, Ports: [37 463 32 516 85 700 0], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1185, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.89, Ports: [868 287 845 931], Software: PostgreSQL, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1186, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.127, Ports: [8 387 242 226 523 450], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1187, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.82, Ports: [64 805 773], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1188, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.53, Ports: [5 835 238 535 49 370], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1189, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.21, Ports: [6 909 516], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1190, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.44, Ports: [42 309 249], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1191, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.68, Ports: [8670], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:08] ID: 1192, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.102, Ports: [9149], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1193, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.222, Ports: [52 66 274 261 740 200 0], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1194, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.56, Ports: [901 126 689 854], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1195, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.173, Ports: [53 676 591], Software: Apache, OS: Debian 11
[2025-04-04 20:44:08] ID: 1196, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.167, Ports: [81 314 193 873 858 600 0], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1197, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.179, Ports: [96 473 817], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1198, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.253, Ports: [631 682 103 129], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1199, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.98, Ports: [3914], Software: PHP, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1200, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.181, Ports: [50 38 646], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1201, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.232, Ports: [4692], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1202, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.92, Ports: [90 944 224 469 612 400], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1203, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.201, Ports: [88 574 710 320 564 200 0], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:08] ID: 1204, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.79, Ports: [64 281 588 799 573 700 0], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1205, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.185, Ports: [5965 67], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1206, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.237, Ports: [765 28 66 986], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:08] ID: 1207, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.166, Ports: [521 853 424 387], Software: Node.js, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1208, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.126, Ports: [83 403 664 839 755 0 0], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:08] ID: 1209, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.101, Ports: [72], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1210, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.198, Ports: [518], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1211, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.110, Ports: [6 993 691 941 779 220], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1212, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.188, Ports: [5725], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:08] ID: 1213, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.214, Ports: [16 508 931], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1214, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.20, Ports: [8070], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:08] ID: 1215, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.31, Ports: [1481], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1216, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.53, Ports: [9 656 69], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1217, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.83, Ports: [352 972 715 408 344], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:08] ID: 1218, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.126, Ports: [937 37 665 981 925], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1219, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.53, Ports: [3815], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1220, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.18, Ports: [9285], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1221, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.144, Ports: [9 393 570 182 963 290], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1222, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.62, Ports: [300 811 342 737 234 0], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1223, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.239, Ports: [27 194 676 972 928 0 0], Software: OpenSSH, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1224, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.177, Ports: [8734], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1225, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.117, Ports: [496 350 65 934], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1226, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.188, Ports: [4591], Software: Nginx, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1227, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.126, Ports: [70 693 305 793 191 700 0], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:08] ID: 1228, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.51, Ports: [15 63 617], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1229, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.17, Ports: [98 614 187], Software: Apache, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1230, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.148, Ports: [29 523 302], Software: MySQL, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1231, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.215, Ports: [15 689 348], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1232, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.129, Ports: [8692], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1233, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.19, Ports: [5 840 419], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:08] ID: 1234, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.224, Ports: [44 898 238 231], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1235, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.113, Ports: [967 821 394 41 517], Software: Nginx, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1236, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.155, Ports: [73 714 409 461 622 500 0], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1237, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.103, Ports: [16 489 254], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1238, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.127, Ports: [7 241 848 839 681 340], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1239, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.174, Ports: [9717], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1240, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.177, Ports: [66 628 932], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1241, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.177, Ports: [643 118 584 888], Software: PHP, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1242, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.224, Ports: [98 424 835 108 846 700 0], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1243, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.71, Ports: [589 828 39 309], Software: Apache, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1244, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.133, Ports: [370 431 13 753], Software: PHP, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1245, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.159, Ports: [552 853 65 69 493], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1246, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.46, Ports: [868 846 794 672], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1247, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.2, Ports: [16 788 84 833 248 900 0], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1248, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.241, Ports: [49 531 517], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1249, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.9, Ports: [3 386 198], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:08] ID: 1250, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.177, Ports: [56 66 302 667 841 100 0], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:08] ID: 1251, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.39, Ports: [3 92 410 587 851 740], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1252, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.231, Ports: [33 1 830], Software: PostgreSQL, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1253, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.122, Ports: [3965 5063 26 3155], Software: Nginx, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1254, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.125, Ports: [17 79 793 982 67 500 0], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1255, Type: Malware Infection, Severity: Medium, Status: Investigating, IP: 192.168.1.241, Ports: [9 849 844 510 16 660 0], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1256, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.36, Ports: [33 622 875], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1257, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.82, Ports: [738 835 282 530], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1258, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.172, Ports: [4 414 182 774 991 40], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:08] ID: 1259, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.228, Ports: [7 612 558], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:08] ID: 1260, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.13, Ports: [5 647 225 593 87 90], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:08] ID: 1261, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.217, Ports: [8 881 622 613 377 860 0], Software: Node.js, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1262, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.60, Ports: [679], Software: OpenSSH, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1263, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.143, Ports: [621 31 253 827], Software: MySQL, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1264, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.91, Ports: [5 224 828 832 945 720], Software: Nginx, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1265, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.200, Ports: [12 263 318 335], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1266, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.14, Ports: [652 229 714 193 429], Software: Node.js, OS: Debian 11
[2025-04-04 20:44:08] ID: 1267, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.227, Ports: [6656], Software: MySQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1268, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.64, Ports: [8850], Software: Apache, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1269, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.97, Ports: [60 13 615 491], Software: PHP, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1270, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.149, Ports: [67 372 648], Software: Apache, OS: Debian 11
[2025-04-04 20:44:08] ID: 1271, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.100, Ports: [9 895 119 688 15 200], Software: PHP, OS: Debian 11
[2025-04-04 20:44:08] ID: 1272, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.28, Ports: [510 670 446 476], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1273, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.11, Ports: [63 301 390 991 551 100 0], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:08] ID: 1274, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.8, Ports: [8778], Software: OpenSSH, OS: CentOS 7
[2025-04-04 20:44:08] ID: 1275, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.173, Ports: [4 365 462 431 398 620 0], Software: MySQL, OS: Debian 11
[2025-04-04 20:44:08] ID: 1276, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.104, Ports: [81 446 770], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:08] ID: 1277, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.102, Ports: [869 388 494 909], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1278, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.28, Ports: [20 539 754], Software: Node.js, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1279, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.189, Ports: [78 773 820], Software: Apache, OS: Debian 11
[2025-04-04 20:44:08] ID: 1280, Type: DDoS Attack, Severity: High, Status: Active, IP: 192.168.1.20, Ports: [77 435 707], Software: OpenSSH, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1281, Type: Security Anomaly, Severity: Medium, Status: Investigating, IP: 192.168.1.126, Ports: [9 113 375 662 465 410], Software: Nginx, OS: Debian 11
[2025-04-04 20:44:08] ID: 1282, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.38, Ports: [539 884 95 343], Software: MySQL, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1283, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.21, Ports: [8813], Software: PostgreSQL, OS: Debian 11
[2025-04-04 20:44:08] ID: 1284, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.211, Ports: [82 633 310 317 44], Software: PostgreSQL, OS: Ubuntu 20.04
[2025-04-04 20:44:08] ID: 1285, Type: Malware Infection, Severity: Low, Status: Resolved, IP: 192.168.1.56, Ports: [5373], Software: Apache, OS: Windows Server 2019
[2025-04-04 20:44:08] ID: 1286, Type: SQL Injection, Severity: High, Status: Active, IP: 192.168.1.15, Ports: [1 159 366 824 251 660], Software: OpenSSH, OS: Debian 11
[2025-04-04 20:44:08] ID: 1287, Type: Phishing, Severity: Medium, Status: Investigating, IP: 192.168.1.184, Ports: [83 723 574], Software: PostgreSQL, OS: Red Hat Enterprise Linux
[2025-04-04 20:44:08] ID: 1288, Type: Malware Infection, Severity: High, Status: Active, IP: 192.168.1.99, Ports: [300 367 472 18], Software: PostgreSQL, OS: Red Hat Enterprise Linux
